jumlah_dosen,univ_name
33,STAK Negeri Palangka Raya
31,STAK Negeri Manado
65,STAK Negeri Ambon
60,STAK Negeri Kupang
38,STAK Negeri Sentani
37,STAK Negeri Toraja
0,Universitas Kristen Indonesia Tomohon
0,Institut Agama dan Keagamaan Oikumene Indonesia Timur Ambon
61,Institut Kristen Borneo
30,Institut Injil Indonesia
14,Sekolah Tinggi Teologi Injili Indonesia Jakarta
0,Sekolah Tinggi Teologi Jakarta
41,STT Bethel Indonesia Jakarta
30,Sekolah Tinggi Theologia Injili Arastamar (SETIA) Jakarta
14,Sekolah Tinggi Teologi Jaffray Jakarta
13,Sekolah Tinggi Alkitab Tiranus Bandung
12,Sekolah Tinggi Teologi Baptis Bandung
13,Sekolah Tinggi Teologi Kharisma Bandung
8,Sekolah Tinggi Teologi Bethesda
13,Sekolah Tinggi Teologi Kadesi Bogor
6,Sekolah Tinggi Teologi Cianjur
22,Sekolah Tinggi Teologi Cipanas
24,STT Internasional Harvest Tangerang
6,STT PRESBYTERIAN INDONESIA
14,Sekolah Tinggi Teologi Berita Hidup
36,Sekolah Tinggi Teologi Baptis Indonesia
19,Sekolah Tinggi Teologi Intheos Surakarta
0,Sekolah Tinggi Teologi Efata Salatiga
8,STT Rhema Salatiga
12,Sekolah Tinggi Teologi Abdiel Ungaran
6,Sekolah Tinggi Teologi Magelang
12,Sekolah Tinggi Teologi Diakonos
0,Sekolah Tinggi Teologi Patria Blitar
5,Sekolah Tinggi Alkitab Jember
7,Sekolah Tinggi Teologi Duta Panisal Jember
11,Sekolah Tinggi Pendidikan Agama Kristen (STIPAK) Malang
8,Sekolah Tinggi Teologi Yestoya Malang
23,Sekolah Tinggi Teologi SAAT
8,Sekolah Tinggi Alkitab Surabaya
9,Sekolah Tinggi Teologi Injili Indonesia Surabaya
16,Sekolah Tinggi Theologi Injili Abdi Allah
5,Sekolah Tinggi Alkitab Nusantara
15,Sekolah Tinggi Teologi Injili Indonesia Yogyakarta
8,Sekolah Tinggi Agama Kristen Marturia Yogyakarta
14,Sekolah Tinggi Theologia Nazarene Indonesia
12,Sekolah Tinggi Teologi Johanes Calvin Bali
15,Sekolah Tinggi Teologi Injili Indonesia Bali
18,Sekolah Tinggi Teologi Abdi Sabda Medan
7,Sekolah Tinggi Teologi Bethel Medan
1,Sekolah Tinggi Teologi Injili Bethsaida Medan
26,Sekolah Tinggi Teologi Paulus Medan
14,Sekolah Tinggi Teologi Imanuel (SETITEL) Teluk Dalam Kabupaten Nias Selatan
0,Sekolah Tinggi Teologi Palembang
18,Sekolah Tinggi Teologi Basom
8,Sekolah Tinggi Teologi Injili Indonesia Batam
12,STT Lintas Budaya Batam
3,Sekolah Tinggi Agama Kristen Abdi Wacana Pontianak
10,Sekolah Tinggi Teologi Ekklesia Pontianak
9,Sekolah Tinggi Teologi Kalimantan 
9,Sekolah Tinggi Teologi Pontianak
13,Sekolah Tinggi Teologi Gereja Kalimantan Evangelis (GKE)
0,Sekolah Tinggi Teologi Bethel Banjar Baru
0,Sekolah Tinggi Teologi Malinggang
10,Sekolah Tinggi Agama Kristen Samarinda
11,Sekolah Tinggi Teologi Bethel Samarinda
6,STT BISANRY MAKASSAR
0,Sekolah Tinggi Agama Kristen Manado
6,Sekolah Tinggi Teologi Anderson Manado
0,Sekolah Tinggi Teologi IKI El-Shaddai
0,Sekolah Tinggi Teologi Injili Indonesia Manado
3,STT Seapin Filadelfia Pinangunian Bitung
5,STT Bala Keselamatan Palu
6,Sekolah Tinggi Teologi Injili Indonesia Ambon
0,Sekolah Tinggi Teologi Dian Halmahera
0,Sekolah Tinggi Teologi Injili dan Kejuruan Kupang
0,STT Abalbalat Wesleyan Kupang
12,"Sekolah Tinggi Teologi Baptis Papua, Abepura"
0,STAK Oikumene Noseni Biak Numfor
13,STT Gereja Protestan Indonesia (GPI) Papua
0,STFT GKI Izaak Samuel Kijne Jayapura
22,Sekolah Tinggi Teologi Erikson Tritt
9,Sekolah Tinggi Agama Kristen Merauke
13,Sekolah Tinggi Teologi Walter Post Jayapura Papua
0,Sekolah Tinggi Agama Kristen Mesias Sorong
0,STT Gereja Kemah Injil Indonesia (GKII)
27,Sekolah Tinggi Teologi Baptis Medan
14,Sekolah Tinggi Teologi Bandung
8,Sekolah Tinggi Teologi SAPPI Ciranjang
10,Sekolah Tinggi Teologi El-Shadday Surakarta
0,STT Institut Injil Indonesia Batu (I-3)
7,Sekolah Tinggi Teologi Baptis Independen Indonesia Purworejo
4,Sekolah Tinggi Teologi Marturia Tanjung Balai
13,STT Periago
0,STT Salatiga
0,STT Bethany Balikpapan
0,STT INTIM Makassar
0,STT Indonesia Manado (STTI Manado)
9,Sekolah Tinggi Teologi IKSM Santosa Asih
16,Sekolah Tinggi Teologi Inalta
19,Sekolah Tinggi Teologi Pelita Bangsa
9,Sekolah Tinggi Teologi Reformed Indonesia
0,STT Baptis Independen Jakarta
15,Sekolah Tinggi Teologi Amanat Agung
0,Sekolah Tinggi Teologi Apostolos Jakarta
6,Sekolah Tinggi Teologi Lintas Budaya Jakarta
6,Sekolah Tinggi Teologi Tiberias Jakarta
7,Sekolah Tinggi Teologi Wesley Methodist Indonesia
16,STT Lighthouse Equipping Theological School (Lets)
8,"Sekolah Tinggi Teologi Bethel The Way, Jakarta"
0,Sekolah Tinggi Teologi Ecclesia Christi Jakarta
0,Sekolah Tinggi Teologi Eklesia Jakarta
5,Sekolah Tinggi Teologi Paulus Jakarta
8,Sekolah Tinggi Teologi Apollos Jakarta
15,Sekolah Tinggi Teologi Baptis Jakarta
30,Sekolah Tinggi Teologi IKAT Jakarta
7,Sekolah Tinggi Teologi Immanuel Nusantara Jakarta
10,Sekolah Tinggi Teologi Agapes Jakarta
0,Sekolah Tinggi Teologi Apostolic Jakarta
5,Sekolah Tinggi Teologi Doulos Jakarta
11,Sekolah Tinggi Teologi Pantekosta Jakarta
6,Sekolah Tinggi Teologi Victory Cibubur
0,STAK Sola Scriptura Jakarta
12,Sekolah Tinggi Teologi Rahmat Emmanuel Jakarta
10,Sekolah Tinggi Teologi Sunsugos Jakarta
0,Sekolah Tinggi Teologi Abdi Filadelfia Internasional
0,STT MAHKOTA Sion
8,STT Biblika Jakarta
3,STT SAMUEL ELIZABETH
23,STT EKUMENE JAKARTA
0,SAAT MINISTRY CENTER
7,STT BAKTI FILADELFIA
9,STT INJILI JAKARTA
0,Sekolah Tinggi Teologia Kabar Baik
11,Sekolah Tinggi Teologi Inti Bandung
0,Sekolah Tinggi Teologi Misi Indonesia Bandung
2,Sekolah Tinggi Teologi Misi Tuaian Semesta Bandung
6,Sekolah Tinggi Teologi Presbyterian Shema
0,Sekolah Tinggi Teologi Saint Paul Bandung
11,STT Kerusso Indonesia Bekasi
5,Sekolah Tinggi Teologi Arrabona Bogor
8,Sekolah Tinggi Alkitab Penyebaran Injil (STAPIN) Majalengka
7,STT Bina Muda Wirawan Tangerang
3,STT Injili Philadelphia Tangerang
20,Sekolah Tinggi Teologi Moriah Tangerang
17,Sekolah Tinggi Teologi Katharos Indonesia Bekasi
14,STT Tabernakel Kemuliaan-Nya
5,STT SKRIPTURA INDONESIA
0,STT Harapan Indah
8,STT Kalam Mulia Bandung
2,Sekolah Tinggi Teologi Alkitabiah Eklesia
12,Sekolah Tinggi Teologi Kanaan Nusantara Ungaran
16,Sekolah Tinggi Teologi Kristus Alfa Omega
10,STT  Internasional Harvest Semarang
0,STT Anugerah Alianse Semarang
4,Sekolah Tinggi Agama Kristen Terpadu Pesat Salatiga
6,Sekolah Tinggi Teologi Berea Salatiga
2,Sekolah Tinggi Teologi Nusantara Salatiga
12,Sekolah Tinggi Teologi Sangkakala
6,STT Jemaat Kristus Indonesia Salatiga
6,Sekolah Tinggi Teologi Soteria Purwokerto
5,Sekolah Tinggi Teologi Injili Indonesia Purwokerto
12,Sekolah Tinggi Teologi Tawangmangu
11,Sekolah Tinggi Teologi Gamaliel
11,Sekolah Tinggi Teologi Torsina
0,STT Agape Indonesia Misi Internasional (AIMI)
12,Sekolah Tinggi Teologi Simpson Ungaran
7,Sekolah Tinggi Agama Kristen Wiyata Wacana Pati
0,Sekolah Tinggi Teologi Providensia
0,Sekolah Tinggi Teologi Elohim
2,Sekolah Tinggi Teologi Salem
9,Sekolah Tinggi Teologi Satyabhakti
1,Sekolah Tinggi Alkitab Batu Malang
16,Sekolah Tinggi Teologi Bethany Surabaya
21,Sekolah Tinggi Teologi Parakletos Surabaya
0,Sekolah Tinggi Agama Kristen Abdi Wacana
7,STT Tabernakel Indonesia Surabaya
5,Sekolah Tinggi Teologi Efrata Surabaya
0,Sekolah Tinggi Teologi Adhi Wacana Surabaya
6,Sekolah Tinggi Teologi Aletheia
8,Sekolah Tinggi Teologi Tabernakel Lawang
17,Sekolah Tinggi Teologi Happy Family
0,Sekolah Tinggi Alkitab GPDI Beiji
2,STT WIDYA AGAPE MALANG
18,Sekolah Tinggi Teologi Kadesi Yogyakarta
0,Sekolah Tinggi Teologi Lutheran Yogya
7,STT Berita Kitab Wahyu International
1,Sekolah Tinggi Teologi Biwara Wacana
0,Sekolah Tinggi Teologi Krestotes Indonesia Bali
18,Sekolah Tinggi Teologi Kingdom Bali
13,STT Banua Niha Keriso Protestan Sundermann Nias
6,STT Gereja Kristen Lutheran Indonesia Sihabong
11,STT Gereja Metodis Indonesia (GMI) Bandar Baru
0,Sekolah Tinggi Teologi Global Misi Medan
0,Sekolah Tinggi Teologi Itia Medan
3,Sekolah Tinggi Teologi Siloam Medan
3,Sekolah Tinggi Teologi Sola Gratia Medan
11,Sekolah Tinggi Teologi Sumatera Medan
16,Sekolah Tinggi Teologi Sumatera Utara
5,Sekolah Tinggi Teologi William Carey Medan
14,STT Injili Indonesia Medan
18,Sekolah Tinggi Teologi Renatus Pematang Siantar
16,Sekolah Tinggi Teologi HKBP
7,Sekolah Tinggi Teologi Nias
15,STT Oikumene Injili Sidikalang
7,Sekolah Tinggi Teologi Imanuel Ministry El Shadday
13,Sekolah Tinggi Teologi Syalom Nias
22,Sekolah Tinggi Teologi Pelita Kebenaran
11,STT Sola Fide
6,Sekolah Tinggi Agama Kristen Emmanuel Agung Nias
10,Sekolah Tinggi Teologi Reformed Injili Lumbantor
20,STT INJILI ARASTAMAR NIAS SELATAN
6,STT TRINITY PARAPAT
6,STT Kasih Mentawai
11,STT Ebenhaezer Tanjung Enim
0,Sekolah Tinggi Teologi Agape Bandar Lampung
10,Sekolah Tinggi Teologi Syalom Bandar Lampung
6,Sekolah Tinggi Teologi Arastamar Bengkulu
0,Sekolah Tinggi Teologi Calvary Batam
11,Sekolah Tinggi Teologi Huperetes Batam
0,Sekolah Tinggi Teologi Presbyterian Batam
0,Sekolah Tinggi Teologi Sidang Jemaat Kristus
8,Sekolah Tinggi Teologi Pantekosta Batam
8,STT ARASTAMAR RIAU
7,Sekolah Tinggi Agama Kristen PAIS Batam
9,Sekolah Tinggi Teologi ATI Anjungan Pontianak
7,Sekolah Tinggi Teologi Berea Pontianak
0,Sekolah Tinggi Theologia Injili Indonesia Pontianak
9,Sekolah Tinggi Teologi Borneo
0,Sekolah Tinggi Teologi Khatulistiwa Sintang
0,Sekolah Tinggi Teologi Immanuel Sintang Kal-bar
2,Sekolah Tinggi Teologi Tenggarong
14,Sekolah Tinggi Teologi Injil Arastamar Ngabang
0,Sekolah Tinggi Teologi Willfingger Kampung Baru
2,Sekolah Tinggi Teologi Injili Indonesia Samarinda
17,Sekolah Tinggi Teologi Kibaid Makale
1,Sekolah Tinggi Filsafat Jaffray Makassar
10,STT YESYURUN ARASTAMAR SERITI LUWU
0,Sekolah Tinggi Teologi Mamasa
3,STT SULBAR DI MAMUJU
0,Sekolah Tinggi Alkitab Ginosko Airmadidi
5,Sekolah Tinggi Agama Kristen Apollos Manado
5,Sekolah Tinggi Teologi Missio Dei Indonesia
0,Sekolah Tinggi Teologi Rhema Pneumatikos
15,Sekolah Tinggi Teologi Pentakosta Mooat
10,Sekolah Tinggi Teologi Parakletos Tomohon
0,Sekolah Tinggi Teologi Tabernakel Tomohon
6,Sekolah Tinggi Teologi Arastamar Mamasa
0,STT BAHTERA JOSIAS
4,STT INJILI SETIA SIAU
1,Sekolah Tinggi Teologi Istto Hikmat Wahyu
10,Sekolah Tinggi Teologi Filadelfia Langowan
8,Sekolah Tinggi Teologi Injili Indonesia Palu
0,Sekolah Tinggi Teologi Marturia Palu
0,Sekolah Tinggi Teologi Palu
4,Sekolah Tinggi Teologi Pantekosta Poso
1,STT Gereja Kristen Sulawesi Tengah
13,STT STAR'S LUB LUWUK BANGGAI
11,Sekolah Tinggi Teologi Kalvari Maluku Utara
7,Sekolah Tinggi Teologi Bethel Ambon
1,Sekolah Tinggi Agama Kristen Informatika Timor
0,Sekolah Tinggi Teologi Arta Wacana Kupang
9,Sekolah Tinggi Teologi Terpadu Waingapu
2,STT Gereja Kristen Sumba
8,Sekolah Tinggi Theologia Injili Indonesia Lombok
9,STT ARASTAMAR MATARAM
10,STT SOE Prov. Nusa Tenggara Timur
1,STT INJILI INDONESIA KUPANG
7,STT Gereja Injili di Indonesia
0,Sekolah Tinggi Agama Kristen Ampari Serui
6,Sekolah Tinggi Agama Kristen Diaspora Wamena
10,Sekolah Tinggi Teologi Reformasi Wamena
1,STT LEVINUS RUMASEB SENTANI
21,STT ARASTAMAR WAMENA
5,STT INJILI ARASTAMAR NABIRE
2,STT ARASTAMAR MERAUKE
0,STT PAPUA di Supiori
8,STAK Anak Bangsa 
14,STT Anugrah 
10,STT Pelita Hati 
0,STT Petra 
2,STT Advent Papua 
0,STT Misi Bethany Jakarta
13,Sekolah Tinggi Teologi Reformed Injili Internasional
8,Sekolah Tinggi Teologi Iman Jakarta
0,Sekolah Tinggi Teologi Kenos Jakarta
0,Sekolah Tinggi Teologi Siloam Internasional
9,Sekolah Tinggi Teologi Indonesia Jakarta
0,Sekolah Tinggi Teologi Obaja Jakarta
0,Sekolah Tinggi Teologi Hagiasmos Mission Jakarta
9,Sekolah Tinggi Teologi Parausorat Nauli Jakarta
17,Sekolah Tinggi Teologi Global Glow Indonesia Jakarta
14,Sekolah Tinggi Teologi Sunergeo Banten
13,Sekolah Tinggi Teologi Sabda Agung (STTSA)
7,Sekolah Tinggi Teologi Abdi Gusti Nganjuk
0,Sekolah Tinggi Teologi Providensia Adonay
36,Sekolah Tinggi Agama Kristen Teruna Bhakti
0,Sekolah Tinggi Agama Kristen Bina Citra Persada Medan
6,Sekolah Tinggi Teologi Diakones HKBP Balige
0,Sekolah Tinggi Teologi Guru Huria HKBP Sipoholon
0,Sekolah Tinggi Teologi Injili Betania Medan
9,Sekolah Tinggi Bibelvrouw HKBP Laguboti
4,Sekolah Tinggi Teologi Injili Arastamar Tapanuli (STT Siarnauli)
8,Sekolah Tinggi Teologi Bina Muda Wirawan Medan
38,Sekolah Tinggi Teologi Real Batam
0,Sekolah Tinggi Teologi Injili Setia Sintang
25,Sekolah Tinggi Teologi Blessing Indonesia Makassar
0,Sekolah Tinggi Teologi Agape Manado
12,Sekolah Tinggi Teologi Transformasi Indonesia
0,Sekolah Tinggi Teologi Huperetes Manado
2,Sekolah Tinggi Teologi Manado
0,Sekolah Tinggi Teologi Hasta Marturia Manado
0,Sekolah Tinggi Teologi Kalvari Manado
2,Sekolah Tinggi Teologi Maranatha Manado
5,Sekolah Tinggi Agama Kristen Pais Talaud
8,Sekolah Tinggi Agama Kristen Arastamar Soe (STAKAS)
5,Sekolah Tinggi Agama Kristen Manokwari
2,Sekolah Tinggi Teologi Russel Timika
0,Sekolah Tinggi Teologi Dian Eka Sabda Kalimantan Tengah
1,Sekolah Tinggi Seni Musik Cantata Jakarta
5,STT Sriwijaya Palembang
0,STT Injili di Palembang
9,STT Anugerah Sinagoge Sumut
6,STT Sangkakala Jakarta
16,STT Real Jakarta
14,STT Pokok Anggur Jakarta
13,STT Krisba
18,STT Permata Bangsa Barito
10,STT Taman Firdaus Jakarta
11,STT PAIS JAKARTA
3,STT Makedonia Jakarta
9,STT Bethel Bekasi
12,STT Pelita Dunia Banten
0,STT IKAT di Batam
0,STT Kadesi Kalimantan
6,STT Tabut Elohim Langowan
12,STT Rumah Murid Kristus Bitung
0,STT Injil Arastamar Ngabang (Kal-bar)
10,STT Krisba Batam
1,Sekolah Tinggi Teologi Perjanjiannya Kabanjahe
6,Sekolah Tinggi Alkitab Kalam Kristus Jakarta
5,Sekolah Tinggi Teologi Injil Bhakti Caraka Batam
0,Sekolah Tinggi Agama Kristen Kapuas Raya Sintang
0,Sekolah Tinggi Teologi Yerusalem Baru Manado
11,Sekolah Tinggi Agama Kristen Lentera Bangsa Manado
14,Sekolah Tinggi Agama Kristen Arastamar Grimenawa Jayapura
16,Sekolah Tinggi Agama Kristen Maluku Utara
0,Sekolah Tinggi Teologi Injili Mahkota Sion Saumlaki
8,Sekolah Tinggi Teologi Injili Humble Bengkayang
6,Sekolah Tinggi Agama Kristen Didaskalos Sangihe
2,Sekolah Tinggi Teologi Bina Insani Indonesia Kasih Abadi Pematang Siantar
15,Sekolah Tinggi Teologi Baptis Kalvari Jakarta
0,Sekolah Tinggi Teologi Amsal 
0,Sekolah Tinggi Teologi Periago Pekanbaru
0,Sekolah Tinggi Teologi Deli Serdang Medan
6,Sekolah Tinggi Teologi Pantekosta Sumut - Aceh
5,Sekolah Tinggi Agama Kristen Bina Muda Wirawan Wonogiri
6,Sekolah Tinggi Teologi Sola Gratia Indonesia
0,Sekolah Tinggi Teologi Injili Indonesia Madiun
5,Sekolah Tinggi Teologi Imanuel Pacet
1,Sekolah Tinggi Teologi Galilea Indonesia
0,Sekolah Tinggi Teologi Ratson Bangka Belitung
6,Sekolah Tinggi Teologi Andatu
6,Sekolah Tinggi Teologi Mawar Saron Lampung
0,Sekolah Tinggi Teologi Mitra
0,Sekolah Tinggi Agama Kristen Diaspora Sorong
6,Sekolah Tinggi Agama Kristen Luwuk Banggai
0,Sekolah Tinggi Teologi Global Jakarta
0,Sekolah Tinggi Agama Kristen Nabire
0,Sekolah Tinggi Agama Kristen Oikumene Timika
0,Sekolah Tinggi Teologi The Truth Jakarta
150,Institut Hindu Dharma Negeri Denpasar
61,Sekolah Tinggi Agama Hindu Negeri Gde Pudja Mataram
65,Sekolah Tinggi Agama Hindu Negeri Tampung Penyang Palangka Raya
12,Sekolah Tinggi Agama Hindu Dharma Nusantara Jakarta
16,Sekolah Tinggi Agama Hindu Dharma Sentana Sulawesi Tengah
8,Sekolah Tinggi Agama Hindu Lampung
7,Sekolah Tinggi Agama Hindu Shantika Dharma Malang
16,Sekolah Tinggi Hindu Dharma Klaten Jawa Tengah
15,STAH Negeri Mpu Kuturan Singaraja Bali
19,STP- IPI Malang 
11,STIPAR Ende 
9,STIPAS Keuskupan Agung Kupang 
11,STIKPAR Toraja
11,STIPAS St.Sirilus Ruteng 
14,STK St. Yakobus Merauke 
17,STP St. Agustinus  Keuskupan Agung Pontianak
9,STPK St. Yohanes Rasul Jayapura
7,STPKat St. Fransiskus Asisi  
7,STPK St. Benediktus  
10,STP Dian Mandala Gunung Sitoli Nias Keuskupan Sibolga
6,STP ST. Petrus  Keuskupan Atambua
9,STP Reinha  Waibalun Larantuka - Flores Timur - NTT
7,STKPK  Bina Insan 
7,STPAK St. Yohanes Penginjil Ambon
9,STP Don Bosco Tomohon
9,STP St. Bonaventura Delitua Medan 
8,STIPAS Tahasak Danum Pambelum Keuskupan Palangkaraya 
0,STFK Ledalero Nita Maumere
8,STK Touye Paapaa Deiyai Keuskupan Timika 
9,STIKAS Santo Yohanes Salib
23,Sekolah Tinggi Agama Buddha Negeri Sriwijaya Tangerang
20,Sekolah Tinggi Agama Buddha Negeri Raden Wijaya
0,Institute Agama Buddha Nasional Divyarajya
7,Sekolah Tinggi Agama Buddha Dutavira
6,Sekolah Tinggi Agama Buddha Dharma Widya
6,Sekolah Tinggi Agama Buddha Samantabadra - NSI
6,Sekolah Tinggi Agama Buddha Bodhi Dharma
7,Sekolah Tinggi Ilmu Agama Buddha Jinarakkhita
7,Sekolah Tinggi Agama Buddha Maha Prajna Jakarta
6,Sekolah Tinggi Agama Buddha Maitreyawira
16,Sekolah Tinggi Agama Buddha Nalanda
7,Sekolah Tinggi Agama Buddha Syailendra
0,Sekolah Tinggi Agama Buddha Dharmaduta Mahayana Tanah Suci Indonesia
14,Sekolah Tinggi Ilmu Agama Buddha Smaratungga
7,Sekolah Tinggi Agama Buddha Kertarajasa
36,Sekolah Tinggi Meteorologi Klimatologi dan Geofisika
0,Akademi Meteorologi Klimatologi dan Geofisika
43,Sekolah Tinggi Pertanahan Nasional Yogyakarta
25,Sekolah Tinggi Teknologi Nuklir Yogyakarta
0,Sekolah Tinggi Ilmu Statistik
66,Politeknik STIS
190,Institut Pemerintahan Dalam Negeri
28,Akademi  Keperawatan Pemkab Aceh Utara
19,Akademi Keperawatan Pemkab Pidie Di Sigli
32,Akademi Keperawatan Pemkab Aceh Selatan
20,Akademi Keperawatan Tjoet Nya' Dhien Banda Aceh
16,Akademi Keperawatan Pemkab Aceh Tenggara
21,Akademi Kebidanan Pemkab Aceh Utara Lhokseumawe
35,Akademi Kebidanan Pemkab Aceh Tengah Takengon
20,Akademi Analis Kesehatan Pemerintah Aceh
16,Akademi Farmasi Nad
16,Akademi Keperawatan Pemkab Labuhan Batu
17,Akademi Keperawatan Pemkab Dairi
19,Akademi Keperawatan Pemkab Langkat
7,Akper Pemkot Tanjung Balai
22,Akademi Kebidanan Tarutung Pemkab Tapanuli Utara
12,Akademi Kebidanan Pemkab Karo Kabanjahe
24,Akademi Kebidanan Pemkot Tebing Tinggi
25,Akademi Keperawatan Gunungsitoli Pemerintah Kabupaten Nias
6,Akademi Keperawatan Pemkab Asahan Kisaran 
18,Akademi Keperawatan Pemkab Tapanuli Tengah
19,Akademi Keperawatan Pemkab Padang Pariaman
16,Akademi Kesehatan Provinsi Riau
31,Akademi Analis Kesehatan Provinsi Jambi
22,Akademi Farmasi Propinsi Jambi
17,Akademi Keperawatan Pemkab Lahat
22,Akademi Keperawatan Pemkab Musi Banyuasin
24,Akademi Kebidanan Pemkab Muara Enim
14,Akademi Kesehatan Lingkungan Pemprov Sumatera Selatan
0,Akademi Keperawatan Pemprov Bengkulu
0,Akademi Kebidanan Pemprov Bengkulu
26,Akademi Keperawatan Jayakarta Prov Dki Jakarta
29,Akademi Keperawatan Pemkab Sumedang
21,Akademi Keperawatan Pemkab Indramayu
0,Akademi Keperawatan Pemkab Garut
28,Akademi Keperawatan Pemkab Subang
25,Akademi Keperawatan Pemkab Cianjur
41,Akademi Keperawatan Pemprov Jawa Tengah
19,Akademi Keperawatan Pemkot Tegal
0,Akademi Kebidanan Pemkab Kudus
17,Akademi Kebidanan Pemkab Kendal
21,Akademi Keperawatan Pemkab Ponorogo
17,Akademi Keperawatan Pemkab Trenggalek
23,Akademi Keperawatan Pemkab Lumajang
28,Akademi Keperawatan Pemkab Lamongan
18,Akademi Keperawatan Pemkab Gresik
20,Akademi Keperawatan Pemkab Pamekasan
16,Akademi Keperawatan Pemkot Pasuruan
27,Akademi Keperawatan Dr. Soedono Madiun Prov. Jawa Timur
22,Akademi Kebidanan Pemkab Bojonegoro
20,Akademi Gizi Surabaya
25,Akademi Kebidanan Pemprov Bali singaraja
30,Akademi Perawat Kesehatan Provinsi NTB
33,Akademi Keperawatan Pemkab Belu
10,Akademi Keperawatan Waikabubak Pemda Sumba Barat
24,Akademi Keperawatan Pemprov Kalbar di Sintang
13,Akademi Keperawatan Pemkab Ketapang
13,Akademi Keperawatan Pemkab Kapuas
21,Akademi Keperawatan Murakata Barabai
23,Akademi Keperawatan Pemprov Kaltim
21,Akademi Keperawatan Pemkab Bulukumba
15,Akademi Keperawatan Pemkab Wajo
37,Akademi Keperawatan Anging Mammiri Pemprov Sulsel
17,Akademi Keperawatan Pemkab Buton
18,Akademi Keperawatan Pemkab Kolaka
15,Akademi Keperawatan Pemkab Muna
21,Akademi Keperawatan Pemkab Konawe
16,Akademi Keperawatan Pemkab Donggala
21,Akademi Keperawatan Luwuk
19,Akademi Keperawatan Pemda Toli-Toli
15,Akademi Keperawatan Pemkab Belitung
18,Akademi Keperawatan Pemda Kabupaten Serang
21,Akademi Keperawatan Pemkab Kotawaringin Timur Kalteng
0,Politeknik Kesehatan Provinsi Bengkulu
49,Sekolah Tinggi Energi dan Mineral
0,Akademi Minyak dan Gas Bumi (STEM)
0,Akademi Ilmu Pemasyarakatan
0,Akademi Imigrasi Kementerian Hukum dan Ham
20,Politeknik Ilmu Pemasyarakatan
16,Politeknik Imigrasi
50,"Sekolah Tinggi Multi Media ""MMTC"" Yogyakarta "
106,Sekolah Tinggi Pariwisata Nusa Dua Bali 
120,Sekolah Tinggi Pariwisata Bandung
0,Akademi Pariwisata Makassar
42,Akademi Pariwisata Medan
44,Politeknik Pariwisata Makassar
0,Politeknik Pariwisata Medan
119,Sekolah Tinggi Perikanan
0,Akademi Perikanan Bitung 
0,Akademi Perikanan Sidoarjo
0,Akademi Perikanan Sorong
33,Politeknik Kelautan dan Perikanan Sorong
28,Politeknik Kelautan dan Perikanan Bitung
30,Politeknik Kelautan dan Perikanan Sidoarjo
5,Politeknik Kelautan dan Perikanan Karawang
0,Politeknik Kelautan dan Perikanan Bone
0,Politeknik Kelautan dan Perikanan Kupang
195,Poltekkes Kemenkes Aceh
222,Poltekkes Kemenkes Medan
55,Poltekkes Kemenkes Riau
154,Poltekkes Kemenkes Padang
91,Poltekkes Kemenkes Jambi
114,Poltekkes Kemenkes Bengkulu
169,Poltekkes Kemenkes Palembang
70,Poltekkes Kemenkes Jakarta I
138,Poltekkes Kemenkes Jakarta II
115,Poltekkes Kemenkes Jakarta III
251,Poltekkes Kemenkes Bandung
140,Poltekkes Kemenkes Tasikmalaya
301,Poltekkes Kemenkes Semarang
169,Poltekkes Kemenkes Surakarta
137,Poltekkes Kemenkes Yogyakarta
236,Poltekkes Kemenkes Surabaya
172,Poltekkes Kemenkes Malang
129,Poltekkes Kemenkes Denpasar
99,Poltekkes Kemenkes Mataram
174,Poltekkes Kemenkes Kupang
116,Poltekkes Kemenkes Pontianak
98,Poltekkes Kemenkes Banjarmasin
65,Poltekkes Kemenkes Palangkaraya
81,Poltekkes Kemenkes Kalimantan Timur
122,Poltekkes Kemenkes Manado
84,Poltekkes Kemenkes Palu 
198,Poltekkes Kemenkes Makassar
72,Poltekkes Kemenkes Kendari
82,Poltekkes Kemenkes Maluku
47,Poltekkes Kemenkes Ternate
97,Poltekkes Kemenkes Jayapura
64,Poltekkes Kemenkes Gorontalo
42,Poltekkes Kemenkes Banten
153,Poltekkes Kemenkes Tanjung Karang
34,Poltekkes Kemenkes Pangkal Pinang
37,Poltekkes Kemenkes Tanjung Pinang
39,Poltekkes Kemenkes Mamuju
66,Poltekkes Kemenkes Sorong
0,Sekolah Tinggi Akuntansi Negara
71,Politeknik Keuangan Negara STAN
87,Sekolah Tinggi Ilmu Pelayaran Jakarta
81,Sekolah Tinggi Penerbangan Indonesia Curug 
59,Sekolah Tinggi Transportasi Darat Bekasi
22,Akademi Teknik dan Keselamatan Penerbangan Medan
21,Akademi Teknik dan Keselamatan Penerbangan Makassar
41,Akademi Teknik dan Keselamatan Penerbangan Surabaya
29,Akademi Perkeretaapian Indonesia Madiun
41,Politeknik Keselamatan Transportasi Jalan
52,Politeknik Ilmu Pelayaran Makassar 
70,Politeknik Ilmu Pelayaran Semarang 
44,Politeknik Pelayaran Surabaya
0,Politeknik Penerbangan Surabaya
0,Sekolah Tinggi Manajemen Industri
0,Sekolah tinggi Teknologi Tekstil Bandung
0,Akademi Kimia Analisis
0,Akademi Pimpinan Perusahaan
0,Akademi Teknik Industri Makassar
